-1,gIlt,0.0,-10.8595533832,gIlt
-1,f{mIn,0.0,-13.5985883549,f{mIn
-1,b{nt@m,0.0,-13.6214000898,b{nt@m
-1,tIt@R,0.0,-12.8852314887,tIt@R
-1,pInJbEk,0.0,-19.0083336893,pInJbEk
-1,gr#f,0.0,-10.095004875,gr#f
-1,m@JIzm5,0.0,-20.148007536,m@JIzm5
-1,t{nt@l@s,0.0,-19.190805296,t{nt@l@s
-1,skEJ,0.0,-9.47417313288,skEJ
-1,fr{NklIn,0.0,-18.2042273173,fr{NklIn
-1,fVNk,0.0,-8.79650187508,fVNk
-1,@mVk,0.0,-15.4905640051,@mVk
-1,klQd,0.0,-11.1615759766,klQd
-1,nVrIS,0.0,-14.9078795406,nVrIS
-1,s{vI,0.0,-11.5167324947,s{vI
-1,g{_It,0.0,-11.1151828991,g{_It
-1,s{tr@p,0.0,-17.0677828423,s{tr@p
-1,bl#nJ,0.0,-11.2672903756,bl#nJ
-1,pEn@n,0.0,-12.3944516217,pEn@n
-1,flEm,0.0,-11.2864087617,flEm
-1,f#Ul,0.0,-11.0038573584,f#Ul
-1,sIlEkt,0.0,-13.0990039181,sIlEkt
-1,SVvP,0.0,-10.5653504431,SVvP
-1,Eld@R,0.0,-13.5585186684,Eld@R
-1,fQIbP,0.0,-13.647355974,fQIbP
-1,gw#v@,0.0,-13.9454944155,gw#v@
-1,Tr5t,0.0,-11.2667059863,Tr5t
-1,fEl@n,0.0,-11.7561602933,fEl@n
-1,m{rI,0.0,-10.6451419418,m{rI
-1,kuskus,0.0,-17.5908887577,kuskus
-1,k{kP,0.0,-11.0870753573,k{kP
-1,mVrIn,0.0,-12.528420148,mVrIn
-1,sIvP,0.0,-9.88325309868,sIvP
-1,S{Nk,0.0,-9.709684333,S{Nk
-1,li5t#d,0.0,-19.282082013,li5t#d
-1,p{nd@,0.0,-10.7165204947,p{nd@
-1,s#I{tIk@,0.0,-19.0635501327,s#I{tIk@
-1,p{lI{s,0.0,-17.3543274648,p{lI{s
-1,dElv,0.0,-10.5428775872,dElv
-1,trVndP,0.0,-11.8498835725,trVndP
-1,spE@R,0.0,-8.78832066697,spE@R
-1,pElvIs,0.0,-14.605401764,pElvIs
-1,mEdIk5,0.0,-15.2113688643,mEdIk5
-1,b@nit5,0.0,-18.3457188234,b@nit5
-1,gIpjU@,0.0,-19.1297150288,gIpjU@
-1,bVmp,0.0,-9.72476610756,bVmp
-1,QrIks,0.0,-12.3404705825,QrIks
-1,r#Ut,0.0,-8.43989505209,r#Ut
-1,juvjUl@,0.0,-17.3208852834,juvjUl@
-1,skwik,0.0,-11.0579512985,skwik
-1,krik,0.0,-9.03696110434,krik
-1,l@krQs,0.0,-19.0570901505,l@krQs
-1,str1,0.0,-9.9114802976,str1
-1,sp$n,0.0,-10.7182304747,sp$n
-1,prQmIs,0.0,-13.8300590174,prQmIs
-1,vEst,0.0,-8.82223376492,vEst
-1,mEnd,0.0,-8.39272223107,mEnd
-1,SVnt,0.0,-10.3562586452,SVnt
-1,p{nP,0.0,-9.76684274684,p{nP
-1,h#Ud@,0.0,-13.6439414827,h#Ud@
-1,d5d5,0.0,-12.650062995,d5d5
-1,bVl_,0.0,-11.1069477255,bVl_
-1,dINk@m,0.0,-14.2254212491,dINk@m
-1,n#It,0.0,-9.13082814842,n#It
-1,h#ImEn,0.0,-15.0425575712,h#ImEn
-1,mQNgus,0.0,-15.6168077317,mQNgus
-1,blip,0.0,-10.6633743287,blip
-1,h#IbrId,0.0,-17.7269514639,h#IbrId
-1,#I@n,0.0,-10.7993968784,#I@n
-1,m#tinI,0.0,-14.4968145006,m#tinI
-1,pl{Nt@n,0.0,-14.6240434307,pl{Nt@n
-1,swQl5,0.0,-11.5250982541,swQl5
-1,zInj@,0.0,-15.1976001419,zInj@
-1,h{nd,0.0,-9.14255399302,h{nd
-1,s{kbVt,0.0,-16.7176397771,s{kbVt
-1,g#nIt,0.0,-12.6219107712,g#nIt
-1,p{dP,0.0,-10.1297482405,p{dP
-1,st1v,0.0,-10.3515673345,st1v
-1,sp#Ikn#d,0.0,-19.7417724385,sp#Ikn#d
-1,zI@r5,0.0,-14.8105985957,zI@r5
-1,t#Ip,0.0,-10.2963356405,t#Ip
-1,mVnT,0.0,-11.7535748904,mVnT
-1,sk#R,0.0,-10.2879483012,sk#R
-1,k{kt@s,0.0,-14.2371277525,k{kt@s
-1,kVlt,0.0,-8.78383974477,kVlt
-1,fjuJ@R,0.0,-13.330970496,fjuJ@R
-1,kl{vIkP,0.0,-16.3412696181,kl{vIkP
-1,w$dH,0.0,-11.739186153,w$dH
-1,p@ruk,0.0,-14.6449123654,p@ruk
-1,Ign#It,0.0,-14.3725751635,Ign#It
-1,pr#Is,0.0,-10.6958915934,pr#Is
-1,djuEn@,0.0,-14.6920379105,djuEn@
-1,dQlmEn,0.0,-16.3957620862,dQlmEn
-1,k#t@n,0.0,-12.0760884641,k#t@n
-1,strVgP,0.0,-11.7403920325,strVgP
-1,h#I_{k,0.0,-16.4946767133,h#I_{k
-1,strQN,0.0,-12.3520511336,strQN
-1,k#sP,0.0,-10.4709589588,k#sP
-1,Sild,0.0,-10.7727456374,Sild
-1,flis,0.0,-11.5385946497,flis
-1,pjup@,0.0,-14.1666989047,pjup@
-1,pr#UIs,0.0,-14.2044163888,pr#UIs
-1,s3tH,0.0,-9.43037051022,s3tH
-1,bErIbErI,0.0,-17.9544092647,bErIbErI
-1,luk@R,0.0,-12.6879708934,luk@R
-1,swQp,0.0,-10.2608045646,swQp
-1,kEnP,0.0,-13.1633997489,kEnP
-1,tr#Uns,0.0,-11.1387986913,tr#Uns
-1,bEdUIn,0.0,-13.8945488395,bEdUIn
-1,sQlv,0.0,-11.1652942764,sQlv
-1,dr#Uz,0.0,-10.9349034292,dr#Uz
-1,bIltQN,0.0,-18.235936012,bIltQN
-1,gIb@n,0.0,-12.962113973,gIb@n
-1,sl#Im,0.0,-11.2137134939,sl#Im
-1,mInIst@R,0.0,-16.5327438279,mInIst@R
-1,tU@nIk1,0.0,-21.4602322722,tU@nIk1
-1,Vt@R,0.0,-11.2116663239,Vt@R
-1,{g@t,0.0,-11.1728553927,{g@t
-1,nIpP,0.0,-11.6389501275,nIpP
-1,pl#I,0.0,-10.2858993032,pl#I
-1,QIntm@nt,0.0,-20.9179254475,QIntm@nt
-1,@kQst,0.0,-14.3314385261,@kQst
-1,krVm,0.0,-9.49341912015,krVm
-1,_Qk@nd,0.0,-15.2092722252,_Qk@nd
-1,wVrI,0.0,-11.068427228,wVrI
-1,frisQn,0.0,-17.5139564966,frisQn
-1,b{r@l,0.0,-9.92049727186,b{r@l
-1,tr5p,0.0,-11.0894736247,tr5p
-1,sEtP,0.0,-9.6898817057,sEtP
-1,sn#Ip,0.0,-11.9472732838,sn#Ip
-1,b1k@n,0.0,-12.6264460851,b1k@n
-1,v#Is,0.0,-10.1834713431,v#Is
-1,r{nd@m,0.0,-13.3810635342,r{nd@m
-1,b$bP,0.0,-9.87105370495,b$bP
-1,p@pus,0.0,-14.8192657526,p@pus
-1,trVs,0.0,-11.2772200692,trVs
-1,b{nd,0.0,-8.52086577644,b{nd
-1,pl{stIk,0.0,-16.2624062218,pl{stIk
-1,#IlEks,0.0,-14.4742896895,#IlEks
-1,r#ID,0.0,-10.7577550534,r#ID
-1,fr#I,0.0,-10.8040405199,fr#I
-1,twIl,0.0,-9.53052017421,twIl
-1,snIk,0.0,-9.44085720776,snIk
-1,glEn,0.0,-11.6047701648,glEn
-1,gr{m,0.0,-10.4992517609,gr{m
-1,flVf,0.0,-10.4545104616,flVf
-1,s@vQI,0.0,-12.8914078922,s@vQI
-1,mjuz,0.0,-9.88325309868,mjuz
-1,k5l@n,0.0,-12.3026528501,k5l@n
-1,dQg@r@l,0.0,-16.5992681536,dQg@r@l
-1,trIp,0.0,-9.76292723437,trIp
-1,grIst,0.0,-10.971189727,grIst
-1,TIsP,0.0,-11.0737220779,TIsP
-1,p{r@mU@R,0.0,-14.8905835605,p{r@mU@R
-1,bVNgP,0.0,-9.88114595072,bVNgP
-1,Infr{kt,0.0,-15.9446707229,Infr{kt
-1,tr#I,0.0,-9.75053743201,tr#I
-1,t{pI5k@,0.0,-21.2633708473,t{pI5k@
-1,dQIEn,0.0,-16.0027971409,dQIEn
-1,pl{z@m,0.0,-11.1620060504,pl{z@m
-1,r{z@l,0.0,-13.7794898766,r{z@l
-1,d{J@,0.0,-12.1523154996,d{J@
-1,bIskIt,0.0,-13.6751820597,bIskIt
-1,k5b5,0.0,-11.1587795954,k5b5
-1,f1tH,0.0,-12.4216484334,f1tH
-1,vIl@,0.0,-10.9481853941,vIl@
-1,f#In#It,0.0,-15.5584482922,f#In#It
-1,h3mIt,0.0,-12.3542156748,h3mIt
-1,sp1d,0.0,-11.0924430393,sp1d
-1,bVf@l5,0.0,-17.813009564,bVf@l5
-1,v#I@l,0.0,-11.4325603475,v#I@l
-1,{mpP,0.0,-9.72079672327,{mpP
-1,kQI@R,0.0,-10.8594924886,kQI@R
-1,m$nd@R,0.0,-12.7835395164,m$nd@R
-1,If1s,0.0,-15.40163235,If1s
-1,lItr@t3R,0.0,-21.1679980582,lItr@t3R
-1,#ID@R,0.0,-10.5267168591,#ID@R
-1,1gju,0.0,-11.800094906,1gju
-1,dr{g@n,0.0,-12.9003404614,dr{g@n
-1,zEbr@,0.0,-14.9625024046,zEbr@
-1,stVn,0.0,-11.4654470953,stVn
-1,r1vH,0.0,-11.4816411749,r1vH
-1,tEn@nt,0.0,-13.4292074286,tEn@nt
-1,gr1d,0.0,-8.88227927958,gr1d
-1,l{Ng@R,0.0,-11.6159637435,l{Ng@R
-1,pr@v5k,0.0,-15.0462075702,pr@v5k
-1,pIl@R,0.0,-11.6732476584,pIl@R
-1,druId,0.0,-11.5355968824,druId
-1,EfEndI,0.0,-18.1663972536,EfEndI
-1,b{l1,0.0,-11.6357918548,b{l1
-1,mjuk@s,0.0,-14.0560196227,mjuk@s
-1,rEtsin@,0.0,-17.4757452707,rEtsin@
-1,Vln@,0.0,-12.4224926715,Vln@
-1,brif,0.0,-11.0336864351,brif
-1,w#Iv@n,0.0,-13.5882430719,w#Iv@n
-1,b#bIt5n,0.0,-17.1656178857,b#bIt5n
-1,skrImS$,0.0,-14.7246941594,skrImS$
-1,kVv@R,0.0,-11.4210824271,kVv@R
-1,fIzQg,0.0,-14.5543344896,fIzQg
-1,slVmb@R,0.0,-12.3929772598,slVmb@R
-1,b#gIn,0.0,-12.689661122,b#gIn
-1,{lb@trQs,0.0,-22.0754397139,{lb@trQs
-1,d{mzP,0.0,-12.3346370564,d{mzP
-1,l#IsI@m,0.0,-17.8282029891,l#IsI@m
-1,pl1n,0.0,-10.3039603628,pl1n
-1,{bsInT,0.0,-17.9508107391,{bsInT
-1,p#lI,0.0,-10.8392804036,p#lI
-1,nQkt3n,0.0,-17.131627225,nQkt3n
-1,b#bIkju,0.0,-16.477123976,b#bIkju
-1,vI@kP,0.0,-15.3588531243,vI@kP
-1,skru_,0.0,-12.4905246936,skru_
-1,r1biz,0.0,-14.677086748,r1biz
-1,$dIt,0.0,-10.2111650314,$dIt
-1,s#IkI,0.0,-13.5129085736,s#IkI
-1,dQtP,0.0,-10.6376711046,dQtP
-1,dEm@gQg,0.0,-17.9486809224,dEm@gQg
-1,kwQdr@t,0.0,-15.566923342,kwQdr@t
-1,flQp,0.0,-9.50037170042,flQp
-1,skrVnJ,0.0,-11.7085499758,skrVnJ
-1,k#kI,0.0,-12.0439743558,k#kI
-1,fQndP,0.0,-10.3524467399,fQndP
-1,grin,0.0,-8.44951247898,grin
-1,pl{d,0.0,-10.1130228476,pl{d
-1,st#nJ,0.0,-11.3871831224,st#nJ
-1,zinQn,0.0,-15.7285478543,zinQn
-1,s$lt#I@R,0.0,-15.4948757294,s$lt#I@R
-1,trEnJ,0.0,-11.4566930405,trEnJ
-1,gr{nd,0.0,-10.9695267073,gr{nd
-1,m$t@R,0.0,-10.5593411379,m$t@R
-1,mEms#hIb,0.0,-20.8292926624,mEms#hIb
-1,flInJ,0.0,-11.8535498361,flInJ
-1,l#I@R,0.0,-8.4351874063,l#I@R
-1,k{nj@n,0.0,-13.20190602,k{nj@n
-1,{lbin5,0.0,-16.4273378679,{lbin5
-1,slV_,0.0,-10.2890970664,slV_
-1,r#U@l,0.0,-11.3249106108,r#U@l
-1,tr{NkwIl,0.0,-17.1509257726,tr{NkwIl
-1,pI@rI,0.0,-13.0490728925,pI@rI
-1,s#Il@nt,0.0,-14.7144389928,s#Il@nt
-1,grV_,0.0,-10.9635049431,grV_
-1,drVNk,0.0,-11.0637629084,drVNk
-1,Esk{lQp,0.0,-20.7372193455,Esk{lQp
-1,pEd@nt,0.0,-13.806716392,pEd@nt
-1,m{kIntQS,0.0,-21.1776954226,m{kIntQS
-1,mQrIbVnd,0.0,-20.3643879965,mQrIbVnd
-1,mVlIn,0.0,-12.5036916152,mVlIn
-1,d{ndP,0.0,-11.019017653,d{ndP
-1,hEns,0.0,-10.6435362241,hEns
-1,fEnd,0.0,-9.7616637918,fEnd
-1,bI@R,0.0,-9.30804820213,bI@R
-1,mE@R,0.0,-9.47419873419,mE@R
-1,f#Ib@R,0.0,-12.7859853562,f#Ib@R
-1,sw#mI,0.0,-14.3809702803,sw#mI
-1,f@r#g5,0.0,-16.8384033456,f@r#g5
-1,k$p@r@l,0.0,-14.2791257411,k$p@r@l
-1,grib,0.0,-12.0602316437,grib
-1,dQmInI,0.0,-16.1550098481,dQmInI
-1,fr{zP,0.0,-12.5665616279,fr{zP
-1,p{kt,0.0,-9.02729225719,p{kt
-1,trQl@p,0.0,-15.3904165483,trQl@p
-1,sjud,0.0,-12.2318773225,sjud
-1,bl1zH,0.0,-11.9494685248,bl1zH
-1,bQls@,0.0,-17.2356941989,bQls@
-1,d{pP,0.0,-11.0071831953,d{pP
-1,k{mp@s,0.0,-11.5738121477,k{mp@s
-1,dju@l,0.0,-11.0581687501,dju@l
-1,TrQb,0.0,-11.4286102606,TrQb
-1,fI@R,0.0,-8.81509470313,fI@R
-1,n#sIs@s,0.0,-20.9139842372,n#sIs@s
-1,pQntIf,0.0,-15.4468681846,pQntIf
-1,pQInt,0.0,-11.9928642578,pQInt
-1,s3p@nt,0.0,-14.5881862102,s3p@nt
-1,p@v1,0.0,-12.4425726874,p@v1
-1,5tI5s,0.0,-18.6406414353,5tI5s
-1,s@lt#n@,0.0,-20.2695308136,s@lt#n@
-1,m$nIN,0.0,-15.2490631983,m$nIN
-1,l#Ud,0.0,-10.0198814278,l#Ud
-1,h#Iin@,0.0,-14.5872804315,h#Iin@
-1,#tIkP,0.0,-12.8880929935,#tIkP
-1,InIgm@,0.0,-14.448174472,InIgm@
-1,w$ls,0.0,-11.7564279594,w$ls
-1,stQk,0.0,-11.3693987959,stQk
-1,@pil,0.0,-12.2258486682,@pil
-1,@bVv,0.0,-14.0618580045,@bVv
-1,l#U@R,0.0,-9.82317113357,l#U@R
-1,vEsP,0.0,-9.98974419671,vEsP
-1,sVkP,0.0,-8.8536336815,sVkP
-1,dVbIn,0.0,-12.4794171046,dVbIn
-1,fIbjUl@,0.0,-16.4846372592,fIbjUl@
-1,rIkIts,0.0,-16.0447343018,rIkIts
-1,h#mQnIk@,0.0,-21.4939740485,h#mQnIk@
-1,m#m5zEt,0.0,-16.6378571982,m#m5zEt
-1,snIg@R,0.0,-12.5125067715,snIg@R
-1,sprIg,0.0,-12.9476089598,sprIg
-1,kr{Nk,0.0,-9.62804515865,kr{Nk
-1,@Jiv,0.0,-11.153137108,@Jiv
-1,_u@l,0.0,-9.84622777609,_u@l
-1,hInt,0.0,-10.6530899123,hInt
-1,stid,0.0,-11.3206086318,stid
-1,s#mpP,0.0,-14.4765397677,s#mpP
-1,swIft,0.0,-11.3971571812,swIft
-1,spVn_,0.0,-11.5232259554,spVn_
-1,tr5T,0.0,-11.2519925542,tr5T
-1,jut5pj@,0.0,-21.0799299183,jut5pj@
-1,@gQg,0.0,-11.183806731,@gQg
-1,bVNk,0.0,-8.28827703302,bVNk
-1,w#Ip,0.0,-10.4719919594,w#Ip
-1,l{ps,0.0,-10.8627227322,l{ps
-1,k@rI@R,0.0,-11.8361757003,k@rI@R
-1,n{pkIn,0.0,-14.7396887785,n{pkIn
-1,pQmp,0.0,-9.31302444201,pQmp
-1,fim@R,0.0,-12.4016051522,fim@R
-1,vElt,0.0,-10.3228660942,vElt
-1,swid,0.0,-9.83566413586,swid
-1,nI@R,0.0,-9.44016978997,nI@R
-1,mImEnt5,0.0,-18.1407403198,mImEnt5
-1,m{r@m,0.0,-10.9808911376,m{r@m
-1,m{g@t,0.0,-11.1042268863,m{g@t
-1,snE@R,0.0,-11.8052429226,snE@R
-1,{mITIst,0.0,-18.1482772269,{mITIst
-1,b1sH,0.0,-10.0010361343,b1sH
-1,kl#Ud,0.0,-11.2932538006,kl#Ud
-1,sIl@bVb,0.0,-17.9275511911,sIl@bVb
-1,p$p@s,0.0,-11.2212177159,p$p@s
-1,p@g5d@,0.0,-18.2209963254,p@g5d@
-1,h{Nk,0.0,-9.05043870411,h{Nk
-1,k@v$t,0.0,-13.6826050972,k@v$t
-1,g#l@,0.0,-10.2188363994,g#l@
-1,pQmIl5,0.0,-15.8622694297,pQmIl5
-1,{ksI@m,0.0,-16.2450466395,{ksI@m
-1,gVlIt,0.0,-12.1305854149,gVlIt
-1,rVsP,0.0,-10.0022563907,rVsP
-1,w{Nk,0.0,-9.57615294037,w{Nk
-1,kw$ts,0.0,-12.6572911151,kw$ts
-1,fl#sk,0.0,-12.9058944194,fl#sk
-1,blIts,0.0,-13.4805624526,blIts
-1,d5m1n,0.0,-15.1666067297,d5m1n
-1,sukr5s,0.0,-18.4622393265,sukr5s
-1,pQIz,0.0,-11.0196057153,pQIz
-1,zINk,0.0,-11.0943237496,zINk
-1,IndEks,0.0,-14.9754742062,IndEks
-1,kVpP,0.0,-8.98800084517,kVpP
-1,@l3t,0.0,-13.4632694066,@l3t
-1,duv1,0.0,-11.0116375457,duv1
-1,p3p@s,0.0,-11.5088997884,p3p@s
-1,g#gQIl,0.0,-14.2092578813,g#gQIl
-1,gjug$,0.0,-15.8254465968,gjug$
-1,v@mus,0.0,-17.3229555173,v@mus
-1,Srik,0.0,-11.5943744449,Srik
-1,mIlj#d,0.0,-15.383816746,mIlj#d
-1,b{r5,0.0,-10.2347463717,b{r5
-1,{kmI,0.0,-13.3998759511,{kmI
-1,bliJ,0.0,-9.87491696837,bliJ
-1,kl5k,0.0,-10.4249577934,kl5k
-1,skwIgP,0.0,-11.5556624201,skwIgP
-1,d@kQIt,0.0,-19.3135958061,d@kQIt
-1,mIdI,0.0,-12.2746320366,mIdI
-1,kQNkl1v,0.0,-19.0620314953,kQNkl1v
-1,{dVlt,0.0,-14.3905014346,{dVlt
-1,t$mEnt,0.0,-13.6555742561,t$mEnt
-1,sEkt@R,0.0,-10.9227466276,sEkt@R
-1,t#U@l,0.0,-12.1580389278,t#U@l
-1,spEnd,0.0,-10.6881877,spEnd
-1,grEmlIn,0.0,-16.9498929482,grEmlIn
-1,t@rin,0.0,-14.1594081709,t@rin
-1,bIrEt@,0.0,-18.7099745414,bIrEt@
-1,p{t1,0.0,-12.3535320909,p{t1
-1,sp{tjUl@,0.0,-17.2747478476,sp{tjUl@
-1,mQk@,0.0,-11.6468416909,mQk@
-1,s{l5,0.0,-9.94654794906,s{l5
-1,pIr#nj@,0.0,-17.8850892398,pIr#nj@
-1,k{mP,0.0,-9.45294483226,k{mP
-1,pl#nt,0.0,-12.0509310854,pl#nt
-1,gEld,0.0,-12.0618762501,gEld
-1,sInju,0.0,-12.6581913937,sInju
-1,frEnd,0.0,-11.8257440483,frEnd
-1,h{kP,0.0,-11.5402353392,h{kP
-1,st{tjut,0.0,-15.2290902384,st{tjut
-1,fQrIst,0.0,-13.1700900015,fQrIst
-1,j@hu,0.0,-13.6506948753,j@hu
-1,t{Nk,0.0,-8.66371577782,t{Nk
-1,w#Iz,0.0,-11.078127763,w#Iz
-1,bVsk,0.0,-10.5675701998,bVsk
-1,st$k,0.0,-10.9577031381,st$k
-1,l{sk@R,0.0,-15.6683197461,l{sk@R
-1,dQgm@,0.0,-12.2864923451,dQgm@
-1,T3mQs,0.0,-13.2997179525,T3mQs
-1,p{lmEt5,0.0,-17.2022957596,p{lmEt5
-1,fElt,0.0,-9.3767223992,fElt
-1,v{ksin,0.0,-15.9834783867,v{ksin
-1,budP,0.0,-11.5124128336,budP
-1,n#Is,0.0,-10.5712368741,n#Is
-1,Qkt@p@s,0.0,-20.1213128822,Qkt@p@s
-1,mIsIz,0.0,-14.7329558839,mIsIz
-1,bQt@m,0.0,-12.9629384672,bQt@m
-1,grQt,0.0,-9.96235640037,grQt
-1,plVnd@R,0.0,-13.0423159134,plVnd@R
-1,b{zIlIsk,0.0,-20.7182026849,b{zIlIsk
-1,pr@m5t,0.0,-15.8483658572,pr@m5t
-1,hVnJ,0.0,-9.1145175608,hVnJ
-1,t#I@r5,0.0,-13.4690018169,t#I@r5
-1,t#Un,0.0,-9.98055928713,t#Un
-1,JEst,0.0,-10.3263111617,JEst
-1,hQIdH,0.0,-15.0441067042,hQIdH
-1,rIz3v,0.0,-14.2441795613,rIz3v
-1,JVk@,0.0,-11.3132225233,JVk@
-1,k1En,0.0,-11.8080272982,k1En
-1,lIk@R,0.0,-11.0694237646,lIk@R
-1,t#pQn,0.0,-12.9191207889,t#pQn
-1,spEl,0.0,-9.1518847053,spEl
-1,b{zP,0.0,-9.75050632752,b{zP
-1,trEm@R,0.0,-13.2155723174,trEm@R
-1,rubIk@nd,0.0,-18.5633556871,rubIk@nd
-1,k@lIps5,0.0,-18.8957013189,k@lIps5
-1,grU@l,0.0,-12.5150461529,grU@l
-1,#m@nd,0.0,-13.6112069406,#m@nd
-1,hVmp,0.0,-9.11863030399,hVmp
-1,fl5t,0.0,-12.2115843729,fl5t
-1,sk#Ul,0.0,-11.8061303042,sk#Ul
-1,flES,0.0,-11.1412267519,flES
-1,flVm@ks,0.0,-16.1952312753,flVm@ks
-1,Vks$rI@s,0.0,-22.9540192376,Vks$rI@s
-1,st3_@n,0.0,-12.8439436241,st3_@n
-1,brim,0.0,-9.77255521692,brim
-1,gU@d,0.0,-12.3145502979,gU@d
-1,prun,0.0,-10.1322796765,prun
-1,s3vP,0.0,-9.43037051022,s3vP
-1,kIsmEt,0.0,-19.6039819744,kIsmEt
-1,mInI,0.0,-10.8534975907,mInI
-1,minINks,0.0,-17.6329374502,minINks
-1,@nQI,0.0,-14.2027116562,@nQI
-1,brEvIt,0.0,-15.3455793624,brEvIt
-1,rupi,0.0,-13.1509190877,rupi
-1,k{t@w$l,0.0,-16.7296239901,k{t@w$l
-1,sQvrIn,0.0,-14.0645267873,sQvrIn
-1,h{lsI@n,0.0,-19.1682429843,h{lsI@n
-1,p$tr1t,0.0,-16.8746503694,p$tr1t
-1,bIlj@d,0.0,-14.8868676958,bIlj@d
-1,S#I@R,0.0,-10.5488382175,S#I@R
-1,b{tist,0.0,-15.6403239177,b{tist
-1,T{Nk,0.0,-9.709684333,T{Nk
-1,mVst{N,0.0,-15.3706279588,mVst{N
-1,k{r@p1s,0.0,-16.4227350693,k{r@p1s
-1,kV_@l,0.0,-13.0181487082,kV_@l
-1,pl{zm@,0.0,-12.8536397177,pl{zm@
-1,kQdP,0.0,-8.52782618626,kQdP
-1,sn#l,0.0,-11.6649388177,sn#l
-1,{mbIt,0.0,-12.5667967263,{mbIt
-1,sl{N,0.0,-10.7365955562,sl{N
-1,j5dP,0.0,-11.5304313391,j5dP
-1,l@mEnt,0.0,-14.3783462825,l@mEnt
-1,slID@R,0.0,-12.6149483513,slID@R
-1,vIvId,0.0,-13.9254203408,vIvId
-1,wImpP,0.0,-12.9698746536,wImpP
-1,kw#I@t,0.0,-12.884799764,kw#I@t
-1,_Vnt@,0.0,-14.0952214228,_Vnt@
-1,sIks,0.0,-9.25016667455,sIks
-1,str1n_,0.0,-12.0413132848,str1n_
-1,k@t{lp@,0.0,-21.0061189906,k@t{lp@
-1,v@nI@R,0.0,-14.7051362195,v@nI@R
-1,m{n@,0.0,-9.3655119989,m{n@
