lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,bppair,tdpair,kgpair,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5
13,0,0,3465,4654,5.11023348989,5343,0.0917938394267,0.321917046592,6,13,0,4.67742627587,9.20610575456,11.8931992741,12.0702494675,11.43578942,0.0,0.0466030320045,0.662549129702,0.985214299083,0.999251356916
14,0,0,3338,4595,5.11311349545,5343,0.0873957326901,0.306377306424,7,10,0,4.72082289244,9.22996476293,11.8903696175,12.0711677411,11.4365106605,0.0,0.0445442635224,0.66217480816,0.985962942167,0.999625678458
15,0,0,3360,4648,5.11120580096,5343,0.0888346224662,0.30843551797,7,14,2,4.68011002343,9.17831368019,11.8719508633,12.063821552,11.437231901,0.0,0.0501590866554,0.644768856448,0.979973797492,1.0
16,0,0,3549,4858,5.11741917419,5343,0.092597438847,0.313085019614,3,16,1,4.68435717639,9.20836179797,11.9015557736,12.0709944428,11.4365106605,0.0,0.0443571027513,0.664607898185,0.986150102938,0.999625678458
17,0,0,3525,4776,5.1135079275,5343,0.0867658873775,0.305591648371,2,14,0,4.693845016,9.22649137594,11.8671761283,12.0656580993,11.437231901,0.0,0.0486618004866,0.651506644207,0.981471083661,1.0
18,0,0,3762,5081,5.11031302096,5343,0.0955044552885,0.312326653564,5,15,0,4.68570617984,9.20676440672,11.8839407153,12.0674946465,11.437231901,0.0,0.0490361220288,0.659367396594,0.98296836983,1.0
19,0,0,3576,4825,5.11083834642,5343,0.092594524017,0.315150643856,5,11,0,4.69265614619,9.19542814869,11.8810792341,12.0713410395,11.437231901,0.0,0.0458543889201,0.657308628112,0.985775781396,1.0
20,0,0,3594,4823,5.11568798961,5343,0.0932762850181,0.31119966443,10,15,1,4.68480396756,9.20856611948,11.8851519221,12.0704227658,11.4365106605,0.0,0.0516563728243,0.655249859629,0.985027138312,0.999625678458
21,0,0,3420,4669,5.11237024787,5343,0.0877171970722,0.317057732184,4,17,2,4.66842811792,9.1896765103,11.8911495004,12.0679537834,11.437231901,0.0,0.0443571027513,0.663484933558,0.983342691372,1.0
22,0,0,3420,4649,5.1144105175,5343,0.0922294188619,0.315160876281,3,13,0,4.70477767402,9.23726474108,11.9021871121,12.0651989624,11.437231901,0.0,0.049410443571,0.665356541269,0.981096762119,1.0
23,0,0,3589,4920,5.11062953358,5343,0.0936512708715,0.320550675426,7,13,0,4.68738323298,9.18887264531,11.8564013487,12.0657706394,11.4365106605,0.0,0.0469773535467,0.644394534905,0.982219726745,0.999625678458
24,0,0,3343,4501,5.11627224514,5343,0.0872689252324,0.302558808347,3,18,0,4.68264818891,9.21813951549,11.9077825111,12.069963629,11.4365106605,0.0,0.0449185850646,0.670784203631,0.98465281677,0.999625678458
25,0,0,3401,4642,5.11663934932,5343,0.089316850451,0.312185584675,6,9,2,4.70632375509,9.21185926301,11.9105803625,12.067208808,11.43578942,0.0,0.0505334081976,0.665730862811,0.982406887516,0.999251356916
26,0,0,3666,4968,5.11737741162,5343,0.0915208727668,0.311324021701,6,9,1,4.70949854537,9.22381275393,11.9046661969,12.0685862185,11.4365106605,0.0,0.0477259966311,0.668725435149,0.983529852143,0.999625678458
27,0,0,3544,4863,5.11395014825,5343,0.0930012094,0.304096109388,8,15,0,4.68354755621,9.19528236578,11.8718705502,12.0659439378,11.4365106605,0.0,0.0477259966311,0.658993075051,0.982032565974,0.999625678458
28,0,0,3762,5140,5.11423316672,5343,0.0927449418699,0.319001224154,5,8,0,4.71127835354,9.2261177401,11.8990310992,12.0662905344,11.4350681794,0.0,0.0484746397155,0.665169380498,0.981658244432,0.998877035373
29,0,0,3475,4797,5.11816151085,5343,0.0896219801724,0.31724259728,6,9,0,4.68603468834,9.21056446043,11.9167934823,12.0685862185,11.437231901,0.000187160771102,0.0436084596669,0.672468650571,0.984278495227,1.0
