lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,bppair,tdpair,kgpair,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5
9,0,0,11033,13278,5.01178363094,5343,0.16081446943,0.319315748491,34,61,2,4.2904740026,8.46694667749,11.3948683113,12.0168680797,11.4365106605,0.0,0.0301328841475,0.422047538836,0.943664607898,0.999625678458
10,0,0,10865,13184,5.01707500438,5343,0.162553874968,0.314182845182,55,45,2,4.28541130714,8.47768437429,11.405472757,12.0237551321,11.4350681794,0.0,0.0269511510387,0.430282612764,0.950028074116,0.998877035373
11,0,0,10595,12901,5.01443723573,5343,0.153560183743,0.310183862542,43,47,2,4.30102505258,8.47908791923,11.3789021654,12.0164089429,11.43578942,0.0,0.0248923825566,0.423919146547,0.943290286356,0.999251356916
12,0,0,10789,13199,5.0155583785,5343,0.159593912946,0.316440752077,40,56,2,4.28308138935,8.46000089953,11.3780552764,12.0161141283,11.4365106605,0.000187160771102,0.0248923825566,0.426352236571,0.945349054838,0.999625678458
13,0,0,10779,13063,5.02016669571,5343,0.156398956989,0.312609736228,41,59,2,4.28868899456,8.46691254343,11.4129519071,12.0178471115,11.43578942,0.0,0.0254538648699,0.430469773535,0.943477447127,0.999251356916
14,0,0,10718,13013,5.00778962989,5343,0.158458901141,0.312807209175,42,48,2,4.26070958197,8.42746858136,11.4042216064,12.0339776585,11.4343469389,0.000187160771102,0.0239565787011,0.422609021149,0.955642897249,0.998502713831
15,0,0,10624,12801,5.02021448442,5343,0.158022816146,0.319149588593,45,52,2,4.29148860533,8.49102124743,11.3994570484,12.0285197986,11.4329044578,0.0,0.0278869548943,0.427100879656,0.952835485682,0.997754070747
16,0,0,11091,13420,5.01800352081,5343,0.162852091669,0.314463421291,47,53,1,4.27233987579,8.44078548004,11.3649345196,12.0258775179,11.4350681794,0.000187160771102,0.0262025079543,0.417930001872,0.951338199513,0.998877035373
17,0,0,10936,13350,5.01699337117,5343,0.159379828752,0.313750946144,51,55,3,4.27946804655,8.43007859261,11.3356318709,12.0104401642,11.4343469389,0.0,0.0282612764365,0.413063821823,0.939172749392,0.998502713831
18,0,0,10999,13300,5.01215178619,5343,0.161133059289,0.32126136249,42,40,2,4.29908527011,8.46919413706,11.3889096976,12.0222044233,11.4343469389,0.000187160771102,0.027512633352,0.426913718885,0.949840913345,0.998502713831
19,0,0,10474,12752,5.01694985682,5343,0.158508945851,0.314006471637,39,43,0,4.27984821632,8.45716377579,11.3909309155,12.0201427956,11.43578942,0.0,0.0254538648699,0.418304323414,0.945349054838,0.999251356916
20,0,0,11178,13505,5.00764254997,5343,0.160955210156,0.31364177919,45,49,0,4.29095286184,8.48151084873,11.3818080436,12.0216327463,11.43578942,0.0,0.02376941793,0.428036683511,0.947220662549,0.999251356916
21,0,0,11007,13359,5.00973390167,5343,0.162510004554,0.313567897308,53,45,3,4.28014219577,8.42242526341,11.3406693462,12.0107260027,11.4343469389,0.0,0.0243309002433,0.409320606401,0.938985588621,0.998502713831
22,0,0,10694,12925,5.01847222856,5343,0.153428652739,0.31205141129,50,52,3,4.29938471993,8.48501783119,11.3983910333,12.0235300517,11.437231901,0.000187160771102,0.0280741156654,0.425977915029,0.947782144862,1.0
23,0,0,11094,13372,5.01368340736,5343,0.16184668358,0.315801613655,47,54,3,4.27147851378,8.4672977242,11.4029549926,12.0269690898,11.4365106605,0.0,0.0248923825566,0.431779898933,0.951899681827,0.999625678458
24,0,0,10856,13115,5.0199445693,5343,0.155396219155,0.317879628407,44,47,4,4.30416349311,8.4721726339,11.4137999565,12.0294380723,11.4343469389,0.000187160771102,0.0280741156654,0.433651506644,0.954332771851,0.998502713831
25,0,0,11333,13621,5.00927710606,5343,0.15928462333,0.317495565704,49,51,4,4.28454935502,8.45014155656,11.3557615148,12.0250200024,11.4336256984,0.000187160771102,0.0247052217855,0.416807037245,0.949653752573,0.998128392289
26,0,0,10851,13218,5.01731569972,5343,0.162065948169,0.316264971602,52,56,2,4.29223747367,8.46025996649,11.3473756991,12.0166947814,11.4350681794,0.000187160771102,0.029197080292,0.411192214112,0.944600411754,0.998877035373
27,0,0,10465,12751,5.01123006669,5343,0.159540394079,0.317160724354,33,50,2,4.30760992239,8.48790735913,11.4143927481,12.0370183179,11.4336256984,0.0,0.0250795433277,0.439453490548,0.958450308815,0.998128392289
28,0,0,10906,13171,5.0170124306,5343,0.1616145005,0.320894428152,48,45,1,4.26303121127,8.45297985559,11.3771010828,12.0176738132,11.43578942,0.0,0.0247052217855,0.426352236571,0.944413250983,0.999251356916
29,0,0,11018,13371,5.01124338027,5343,0.161216121127,0.313823489451,53,52,1,4.29819897329,8.4737675165,11.3699261106,12.0141132588,11.43578942,0.000187160771102,0.029197080292,0.424293468089,0.942167321729,0.999251356916
